Item Link,Title,New Price,Old Price,Availability
https://brickseek.com/walmart-inventory-checker/?sku=458495488,LEGO Disney Anna and Elsa’s Storybook Adventures 43175 Creative Building Kit (133 Pieces),$12.00,N/A,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=758415699,"Ryan's Mystery Playdate Gamer Countdown, Includes 12 Surprises, 12 Day Coundown Calendar, Styles May Vary",$11.00,$14.96,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=426606888,"Blueys Family and Friends 2.5"" Figures - 8 Pack",$14.98,$19.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=608000252,LEGO Creator 3in1 Caravan Family Holiday 31108 Creative Building Toy Set for Kids Ages 9+ (766 Pieces),$42.00,$56.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=397109805,LEGO Friends Heartlake City Movie Theater Set 41448 Building Toy; Great Gift for Kids (451 Pieces),$28.80,$40.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=15222328,Little Tikes 2-In-1 Snug And Secure Swing - Blue,$7.00,$15.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=898506824,"Gifeez, Spinning GIF Art Studio, Creates Over 30 Custom Animations, for Kids Aged 6 and up",$4.64,$10.03,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=332463836,5 Surprise Mini Brands Mystery Capsule Real Miniature Brands Collectible Toy by ZURU,$1.74,$4.60,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=338397658,"Monopoly Super Electronic Banking Board Game For Kids Ages 8+, 2-4 Players",$9.04,$11.89,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=276962248,"Blue’s Clues & You! Take-Along Friends Set, Figures, Ages 3 Up, by Just Play",$14.98,$24.84,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=738420169,Kindi Kids Hospital Corner - Unicorn Ambulance - Playmat included,$20.87,$25.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=287752772,Disney Princess Style Collection Light Up and Style Vanity,$28.43,$49.88,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=699523734,"PAW Patrol, Dino Rescue Chase’s Deluxe Rev Up Vehicle with Mystery Dinosaur Figure",$7.48,$9.97,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=805303255,Fisher-Price Laugh & Learn Counting Animal Friends,$2.76,$5.91,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=514912528,"furReal Mama Josie the Kangaroo Interactive Plush Toy, Electronic Pet with 70+ Sounds",$16.79,$35.98,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=477908445,"Spark. Create. Imagine. Deluxe Cash Register Play Set, 19 Pieces",$9.53,$10.64,Limited Stock
https://brickseek.com/walmart-inventory-checker/?sku=976074527,"Mainstays Glass Beverage Dispenser, Clear, 1.2 Gallons",$4.00,$5.76,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=142353068,LEGO Star Wars: The Rise of Skywalker Resistance Y-Wing Starfighter 75249 Building Kit,$42.00,$56.00,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=570335804,Fisher-Price Little People Recycle Truck Push-Along Vehicle,$2.52,$2.91,In Stock
https://brickseek.com/walmart-inventory-checker/?sku=379156738,Mainstays 14-Ounce Scented Candle Salt and Surf,$3.50,$5.88,In Stock
